Y35.412A	intervention légale avec un traumatisme d'un passant par une baïonnette, contact initial
Y92.311	lieu d'occurrence de la cause externe : un terrain de squash
Y92.312	lieu d'occurrence de la cause externe : un terrain de tennis
Y92.318	lieu d'occurrence de la cause externe : un autre terrain de sport
Y92.320	lieu d'occurrence de la cause externe : un terrain de baseball
Y92.321	lieu d'occurrence de la cause externe : un terrain de football américain
Y92.322	lieu d'occurrence de la cause externe : un terrain de football
Y92.328	lieu d'occurrence de la cause externe : une autre piste d'athlétisme
Y92.330	lieu d'occurrence de la cause externe : une piste de patinage sur glace (intérieure) (extérieure)
Y92.331	lieu d'occurrence de la cause externe : une piste de patinage à roulettes
Y92.34	lieu d'occurrence de la cause externe : une piscine (publique)
Y92.39	lieu d'occurrence de la cause externe : une autre aire sportive spécifiée
Y92.410	lieu d'occurrence de la cause externe : une rue et une grande route non spécifiées
Y92.411	lieu d'occurrence de la cause externe : une autoroute
Y92.412	lieu d'occurrence de la cause externe : une route urbaine rapide
Y92.413	lieu d'occurrence de la cause externe : une route nationale
Y92.414	lieu d'occurrence de la cause externe : une rue résidentielle ou une commerçante
Y92.415	lieu d'occurrence de la cause externe : l'entrée ou la sortie d'une rue ou d'une grande route
Y92.480	lieu d'occurrence de la cause externe : un trottoir
Y92.481	lieu d'occurrence de la cause externe : une aire de stationnement
Y92.482	lieu d'occurrence de la cause externe : une piste cyclable
Y92.488	lieu d'occurrence de la cause externe : d'autres routes asphaltées
Y92.510	lieu d'occurrence de la cause externe : une banque
Y92.511	lieu d'occurrence de la cause externe : un restaurant ou un café
Y92.512	lieu d'occurrence de la cause externe : un supermarché, un magasin ou un marché
Y92.513	lieu d'occurrence de la cause externe : une boutique, un commerce
Y92.520	lieu d'occurrence de la cause externe : un aéroport
Y92.521	lieu d'occurrence de la cause externe : une gare routière pour des autobus
Y92.522	lieu d'occurrence de la cause externe : une gare ferroviaire
Y92.523	lieu d'occurrence de la cause externe : une aire de repos d'autoroute
Y92.524	lieu d'occurrence de la cause externe : une station d'essence
Y92.530	lieu d'occurrence de la cause externe : un centre de chirurgie ambulatoire
Y92.531	lieu d'occurrence de la cause externe : le cabinet d'un prestataire de soins
Y92.532	lieu d'occurrence de la cause externe : un centre de soins d'urgence
Y92.538	lieu d'occurrence de la cause externe : d'autres établissements de soins de santé ambulatoires
Y92.59	lieu d'occurrence de la cause externe : d'autres centres d'affaires
Y92.61	lieu d'occurrence de la cause externe : (tout) bâtiment en cours de construction
Y92.62	lieu d'occurrence de la cause externe : un dock ou un chantier naval
Y92.63	lieu d'occurrence de la cause externe : une usine
Y92.64	lieu d'occurrence de la cause externe : une mine ou une fosse
Y92.65	lieu d'occurrence de la cause externe : une plate-forme pétrolière
Y92.69	lieu d'occurrence de la cause externe : une autre zone industrielle et un chantier de construction spécifiés
Y92.71	lieu d'occurrence de la cause externe : une grange
Y92.72	lieu d'occurrence de la cause externe : un poulailler
Y92.73	lieu d'occurrence de la cause externe : un champ
Y92.74	lieu d'occurrence de la cause externe : un verger
Y92.79	lieu d'occurrence de la cause externe : un autre endroit de la ferme
Y92.810	lieu d'occurrence de la cause externe : une automobile
Y92.811	lieu d'occurrence de la cause externe : un autobus
Y92.812	lieu d'occurrence de la cause externe : un camion
Y92.813	lieu d'occurrence de la cause externe : un avion
Y92.814	lieu d'occurrence de la cause externe : un bateau
Y92.815	lieu d'occurrence de la cause externe : un train
Y92.816	lieu d'occurrence de la cause externe : un wagon de métro
Y92.818	lieu d'occurrence de la cause externe : un autre véhicule de transport
Y92.820	lieu d'occurrence de la cause externe : un désert
Y92.821	lieu d'occurrence de la cause externe : un forêt
Y92.828	lieu d'occurrence de la cause externe : une autre zone naturelle
Y92.830	lieu d'occurrence de la cause externe : un parc public
Y92.831	lieu d'occurrence de la cause externe : un parc d'attractions
Y92.832	lieu d'occurrence de la cause externe : une plage
Y92.833	lieu d'occurrence de la cause externe : un terrain de camping
Y92.834	lieu d'occurrence de la cause externe : un jardin zoologique
Y92.838	lieu d'occurrence de la cause externe : une autre zone de détente
Y92.84	lieu d'occurrence de la cause externe : un terrain d'entrainement militaire
Y92.85	lieu d'occurrence de la cause externe : une voie ferrée
Y92.86	lieu d'occurrence de la cause externe : un abattoir
Y92.89	lieu d'occurrence de la cause externe : d'autres endroits spécifiés
Y92.9	un endroit non spécifié ou non applicable
Y93.1	activité : marche à pied, marche au pas et randonnée
Y93.2	activité : course à pied
Y93.11	activité : natation
Y93.12	activité : plongée d'une plate-forme et d'un tremplin
Y93.13	activité : water-polo
Y93.14	activité : aérobic aquatique et exercices dans l'eau
Y93.15	activité : plongée sous-marine et plongée avec un tuba
Y93.16	activité : aviron, canoë, kayak, rafting et bouée sur l'eau
Y93.17	activité : ski nautique et wake boarding
Y93.18	activité : surf, planche à voiles et boogie boarding
Y93.19	autre activité impliquant de l'eau et des embarcations
Y93.21	activité : patinage sur glace
Y93.22	activité : hockey sur glace
Y93.23	activité : ski (alpin) (de descente), snowboard, luge et bouée sur neige
Y93.24	activité : ski de fond
Y93.29	autre activité impliquant la neige et la glace
Y93.31	activité : alpinisme, escalade de rocher et escalade sur mur
Y93.32	activité : descente en rappel
Y93.33	activité : base jumping
Y93.34	activité : saut à l'élastique
Y93.35	activité : deltaplane
Y93.39	autre activité impliquant l'escalade, rappel et saut
Y93.41	activité : danse
Y93.42	activité : yoga
Y93.43	activité : gymnastique
Y93.44	activité : trampoline
Y93.45	activité : pom-pom girl
Y93.49	autre activité impliquant la danse et d'autres mouvements rythmiques
Y93.51	activité : patinage à roulettes (en ligne) et skateboard
Y93.52	activité : équitation
Y93.53	activité : golf
Y93.54	activité : bowling
Y93.55	activité : cyclisme
Y93.56	activité : saut à la corde
Y93.57	activité : athlétisme hors la course
Y93.59	autre activités sportives ou athlétiques pratiquées individuellement
Y93.61	activité : football américain
Y93.62	activité : flag football ou touch football
Y93.63	activité : rugby
Y93.64	activité : baseball
Y93.65	activité : lacrosse et hockey sur gazon
Y93.66	activité : football
Y93.67	activité : basketball
Y93.A2	activité : gymnastique suédoise
Y93.A3	activité : aérobic et step
Y93.A4	activité : entrainement en circuit
Y93.A5	activité : parcours d'obstacles
Y93.A6	activité : exercices sur terrain
Y93.A9	autre activité impliquant l'exercice cardiorespiratoire
Y93.B1	activité : machines d'exercice principalement pour le renforcement musculaire
Y93.B2	activité : pompages et musculation abdominale
Y93.B3	activité : poids libres
Y93.B4	activité : exercices physiques méthode Pilates
Y93.B9	autre activité impliquant les exercices de renforcement musculaire
Y93.C1	activité : usage de l'ordinateur
Y93.C2	activité : dispositif électronique interactif portatif
Y93.C9	autre activité impliquant la technologie informatique et les dispositifs électroniques
Y93.D1	activité : tricoter et faire du crochet
Y93.D2	activité : couture
Y93.D3	activité : construction et finition de mobilier
Y93.D9	autre activité impliquant les arts et les ouvrages artisanaux
Y93.E1	activité : bain et douche individuel
Y93.E2	activité : lessiver
Y93.E3	activité : passer l'aspirateur
Y93.E4	activité : repassage
Y93.E5	activité : passer la serpillière et nettoyer
Y93.E6	activité : déménagement
Y93.E8	autre activité d'hygiène personnelle
Y93.E9	autre activité d'entretien ménager et vestimentaire
Y93.F1	activité, prestation de soins, baigner
Y93.F2	activité : prestation de soins, soulever
Y93.F9	activité : autre prestation de soins
Y93.G1	activité : préparation de la nourriture et du nettoyage
Y93.G2	activité : grillade et fumage de nourriture
Y93.G3	activité : cuisson
Y93.G9	autre activité impliquant la cuisson et la grillade
Y93.H1	activité : creuser, pelleter et ratisser
Y93.H2	activité : jardinage et aménagements paysagers
Y93.H3	activité : bâtir et construire
Y93.H9	autre activité impliquant l'entretien de la propriété extérieure et des terrains, du bâtiment et de la construction
Y93.I1	activité : faire des montagnes russes
Y93.I9	autre activité impliquant du mouvement externe
Y93.J1	activité : jouer du piano
Y93.J2	activité : jouer de la batterie et d'un autre instrument de percussion
Y93.J3	activité : jouer d'un instrument à cordes
Y93.J4	activité : jouer d'un instrument à vent et de cuivres
Y93.K1	activité : promener un animal
Y93.K2	activité : traire un animal
Y93.K3	activité : toilettage et tonte d'un animal
Y93.K9	autre activité pour soins aux animaux
Y95	affection nosocomiale
Y99.0	activité civile en vue d'obtenir un revenu ou un paiement
Y99.1	activité militaire
Y99.2	bénévolat
Y99.8	autre état par une cause externe
Y99.9	état non spécifié par une cause externe
